,Alternative SF Returns (Dynamic SF Supply,SPY,Aggregate Bonds,Bitcoin,Ethereum,Commodities,Gold
16/03/2025,0.00000008,0.00000,0.00000,0.01814,0.02116,0.00000,0.00000
17/03/2025,0.00011153,-0.01087,0.00102,-0.01626,0.00248,-0.00226,0.01160
18/03/2025,0.00000008,0.01083,0.00294,0.04851,0.04723,0.00632,0.00410
19/03/2025,0.00000096,-0.00290,0.00061,-0.03088,-0.02128,0.00180,-0.00128
20/03/2025,0.00000018,-0.00267,-0.00121,-0.00087,-0.00858,-0.00586,-0.00808
21/03/2025,0.00000204,0.01775,-0.00386,-0.00322,0.00731,0.00361,-0.00446
22/03/2025,0.00000025,0.00000,0.00000,0.02515,0.01171,0.00000,0.00000
23/03/2025,0.00000018,0.00000,0.00000,0.01654,0.03637,0.00000,0.00000
24/03/2025,0.00000057,0.00240,0.00091,0.00038,-0.00545,0.00135,0.00439
25/03/2025,0.00000288,-0.01201,-0.00244,-0.00654,-0.02831,-0.00135,-0.00083
26/03/2025,0.00003596,-0.00266,-0.00051,0.00327,-0.00362,0.00270,0.01332
27/03/2025,0.00000021,-0.02034,0.00579,-0.03187,-0.05388,-0.00315,0.00738
28/03/2025,0.00020570,0.00669,0.00192,-0.02058,-0.03635,0.01387,0.01426
29/03/2025,0.00010310,0.00000,0.00000,-0.00430,-0.01240,0.00000,0.00000
30/03/2025,0.00019614,0.00000,0.00000,0.00195,0.00850,0.00000,0.00000
31/03/2025,0.00001711,0.00282,0.00040,0.03151,0.04463,0.00044,-0.00198
01/04/2025,0.00001206,0.00631,-0.00111,-0.03323,-0.06165,0.00620,0.00205
02/04/2025,0.00014691,-0.05054,0.00525,0.00891,0.01356,-0.04101,-0.00606
03/04/2025,0.00035525,-0.06033,0.00091,0.00833,-0.00046,-0.03702,-0.02367
04/04/2025,0.00000288,-0.00178,-0.01275,-0.00453,-0.00590,-0.01588,-0.02172
05/04/2025,0.00000047,0.00000,0.00000,-0.06455,-0.06122,0.00000,0.00000
06/04/2025,0.01541746,0.00000,0.00000,-0.00895,-0.09756,0.00000,0.00000
07/04/2025,0.00841575,-0.01579,-0.00521,-0.01663,-0.04521,-0.02256,0.00543
08/04/2025,0.00000730,0.09986,0.00225,0.07930,0.12578,0.03557,0.03632
09/04/2025,0.00029168,-0.04481,-0.00790,-0.03677,-0.09254,-0.01252,0.02413
10/04/2025,0.00006452,0.01769,-0.00103,0.04699,0.02931,0.01444,0.01891
11/04/2025,0.00000040,0.00000,0.00000,0.02224,0.04797,0.00000,0.00000
12/04/2025,0.00000122,0.00000,0.00000,-0.01893,-0.02977,0.00000,0.00000
